time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010443399637	8.46292	0.243462	0	0	0	radar	-9.25596e+061	8.46292	0.243462	8.6	0.25	-3.00029	0
1477010443449633	8.44827	0.251375	-0.209215	-7.68157e-017	2.77556e-017	lidar	0.000125694	8.44818	0.251553	8.45	0.25	0	0
1477010443499690	8.45143	0.237096	-0.078031	0.00350273	0.00039539	radar	0.0269652	8.56759	0.241943	8.35	0.25	-1.81979	0
1477010443549747	8.45261	0.238493	-0.0742617	0.00187384	0.000126808	lidar	0.0125462	8.45582	0.253997	8.05	0.2	-3.99976	-0.99994
1477010443604698	8.35654	0.245159	-0.97148	-0.0228434	-0.00399223	radar	6.62765	8.42544	0.254042	7.7	0.15	-2.99982	0
1477010443659650	8.28912	0.245739	-1.01476	-0.0266989	-0.00500341	lidar	0.17975	8.23962	0.24916	7.45	0.100001	-1.8165	-0.908239
1477010443709653	8.10229	0.199224	-1.84538	0.558304	0.197299	radar	23.1472	7.93286	0.188391	7.2	9.49949e-007	-2.72851	-0.909507
1477010443759657	7.97126	0.161803	-1.93552	0.496292	0.158062	lidar	1.13027	7.84073	0.159858	6.95	-0.15	-1.81898	-1.81898
1477010443809660	7.8035	0.173544	-2.22006	0.0996401	-0.253971	radar	6.01694	7.61269	0.155818	6.75	-0.349999	-2.00076	-2.00075
1477010443859663	7.65071	0.164707	-2.28818	0.0691968	-0.258317	lidar	0.764939	7.54016	0.159641	6.6	-0.549999	-0.998836	-1.99769
1477010443914714	7.54761	0.10729	-2.24198	0.205893	-0.0249571	radar	0.803224	7.50815	0.0953827	6.5	-0.85	-0.908747	-3.63498
1477010443969766	7.40511	0.0783981	-2.28014	0.21262	0.00906568	lidar	0.331954	7.3426	0.0345312	6.35	-1.15	-1.81897	-1.81898
1477010444024741	7.26054	0.0183873	-2.38742	0.288777	0.203989	radar	1.85628	7.20598	0.00492725	6.3	-1.45	0.909739	-3.63894
1477010444079717	7.11487	-0.0217233	-2.42154	0.303377	0.224875	lidar	0.27084	7.05406	-0.0533413	6.3	-1.8	-0.999494	-2.9985
1477010444134693	7.014	-0.13206	-2.39521	0.532516	0.875797	radar	2.10529	6.74585	-0.143185	6.3	-2.1	0.999984	-2.99994
1477010444189670	6.88991	-0.204782	-2.41756	0.58776	0.901298	lidar	0.234436	6.84972	-0.258748	6.35	-2.4	0	-2.72613
1477010444239651	6.78287	-0.326943	-2.49672	0.757815	1.22882	radar	1.9933	6.66966	-0.346668	6.4	-2.7	0.909499	-2.72851
1477010444289632	6.68296	-0.416746	-2.51574	0.818943	1.2322	lidar	0.189514	6.64329	-0.462604	6.45	-3	0	-2.99754
1477010444339690	6.62562	-0.546982	-2.51952	0.994768	1.51336	radar	1.3991	6.60862	-0.557035	6.5	-3.3	0.910402	-2.7312
1477010444389748	6.5609	-0.654381	-2.51954	1.06999	1.51222	lidar	0.000593565	6.56029	-0.650892	6.65	-3.6	1.81722	-2.72583
1477010444444769	6.50482	-0.823944	-2.599	1.25038	1.72722	radar	2.49852	6.40696	-0.842921	6.8	-3.9	0.907988	-2.72396
1477010444499791	6.46607	-0.964052	-2.60681	1.35013	1.73713	lidar	0.36475	6.45805	-1.05268	6.9	-4.2	0.909334	-2.72801
1477010444554767	6.34262	-1.1142	-2.73104	1.32709	1.50484	radar	7.75707	6.38626	-1.15695	7	-4.45	0.910054	-1.8201
1477010444609744	6.29675	-1.25861	-2.73836	1.3953	1.48296	lidar	0.110594	6.25499	-1.25007	7.1	-4.7	0.908302	-2.72489
1477010444664705	6.34009	-1.44079	-2.77939	1.60533	1.73138	radar	6.48177	6.43125	-1.48148	7.25	-5	1.81907	-2.72861
1477010444719667	6.35707	-1.59452	-2.78331	1.70529	1.73816	lidar	0.180349	6.36328	-1.65656	7.4	-5.3	0.908194	-2.7246
1477010444769692	6.24388	-1.74751	-2.86819	1.62078	1.4485	radar	10.7601	6.3228	-1.81431	7.55	-5.55	1.81974	-1.81974
1477010444819718	6.25542	-1.8914	-2.87276	1.69231	1.447	lidar	0.164662	6.24641	-1.95075	7.7	-5.8	0.90983	-2.72951
1477010444869719	6.25248	-2.05426	-2.94042	1.74842	1.43785	radar	2.28647	6.31851	-2.10969	7.85	-6.1	1.9986	-2.9979
1477010444919720	6.29923	-2.20057	-2.94656	1.83292	1.45285	lidar	0.200502	6.34644	-2.23829	8.05	-6.35	1.81738	-1.81739
1477010444974743	6.27349	-2.36074	-2.94054	1.81572	1.28472	radar	4.17772	6.32593	-2.40018	8.2	-6.6	0.909293	-2.72787
1477010445029767	6.32613	-2.51796	-2.9462	1.89179	1.29033	lidar	0.0861461	6.34927	-2.55175	8.35	-6.85	1.81994	-1.81993
1477010445084742	6.35874	-2.6756	-2.95183	1.93227	1.23939	radar	0.355245	6.43125	-2.71878	8.5	-7.1	1.00006	-3.00018
1477010445139717	6.42414	-2.82598	-2.95469	2.00195	1.2406	lidar	0.0171467	6.43257	-2.84245	8.65	-7.4	1.99807	-2.99712
1477010445189758	6.43139	-2.96721	-2.9293	1.98525	1.09669	radar	3.71375	6.46536	-3.00452	8.8	-7.65	0.909955	-1.8199
1477010445239799	6.48597	-3.09962	-2.92696	2.03272	1.08577	lidar	0.216606	6.44119	-3.14955	8.9	-7.9	0.999086	-2.9973
1477010445294720	6.50656	-3.2669	-2.94048	2.01336	0.946006	radar	2.75575	6.52249	-3.32007	9	-8.15	0.909309	-1.8186
1477010445349641	6.57514	-3.41167	-2.94018	2.06032	0.937571	lidar	0.140576	6.5453	-3.45745	9.1	-8.4	1.0004	-3.00119
1477010445404670	6.6363	-3.56771	-2.95961	2.08196	0.885341	radar	0.831275	6.6358	-3.59197	9.2	-8.65	0.909508	-1.819
1477010445459700	6.72868	-3.71214	-2.97088	2.13342	0.886109	lidar	0.145965	6.76011	-3.75457	9.35	-8.95	1.99965	-3.99928
1477010445514767	6.77968	-3.86529	-2.9571	2.1231	0.774223	radar	1.73219	6.83625	-3.92723	9.5	-9.25	0.999584	-1.99917
1477010445569835	6.86924	-4.00523	-2.96212	2.16282	0.767209	lidar	0.135531	6.85997	-4.05805	9.55	-9.5	0	-3.00023
1477010445624820	6.91199	-4.16574	-2.94898	2.12617	0.617781	radar	2.84524	6.86943	-4.18507	9.6	-9.8	0.999005	-2.997
1477010445679806	6.99226	-4.30216	-2.9448	2.15327	0.606143	lidar	0.204045	6.94332	-4.34473	9.7	-10.05	0.909855	-1.81969
1477010445734748	7.03151	-4.45163	-2.89883	2.11432	0.46543	radar	4.89491	7.05156	-4.49706	9.75	-10.3	0	-3.00065
1477010445789690	7.10108	-4.57957	-2.88186	2.1351	0.460528	lidar	0.246546	7.04099	-4.55018	9.8	-10.6	0.90817	-2.72451
1477010445844738	7.17032	-4.71514	-2.86188	2.13839	0.416984	radar	0.699131	7.10252	-4.67934	9.85	-10.9	0	-2.73074
1477010445899786	7.23918	-4.84191	-2.84568	2.15137	0.401591	lidar	0.457651	7.14735	-4.86125	9.85	-11.2	0	-2.99965
1477010445954759	7.3071	-5.00186	-2.88003	2.12945	0.320467	radar	2.09919	7.31379	-5.05204	9.85	-11.5	0	-2.99843
1477010446009732	7.37867	-5.13184	-2.8681	2.13852	0.306585	lidar	0.309302	7.30424	-5.15404	9.8	-11.75	-1.0003	-2.00061
1477010446064786	7.43012	-5.28761	-2.86585	2.09906	0.199785	radar	1.48796	7.29446	-5.23429	9.7	-12	-1.0004	-3.00119
1477010446119841	7.50166	-5.42244	-2.85987	2.10299	0.187532	lidar	0.192572	7.44737	-5.45308	9.6	-12.25	-0.999885	-1.99981
1477010446174794	7.57257	-5.5635	-2.8588	2.0978	0.158028	radar	0.126055	7.63082	-5.61863	9.45	-12.45	-1.99803	-1.99805
1477010446229748	7.64881	-5.69488	-2.85271	2.10721	0.160247	lidar	0.0410051	7.64356	-5.66706	9.3	-12.65	-0.909773	-1.81953
1477010446284703	7.71928	-5.82951	-2.84034	2.10411	0.136911	radar	0.254591	7.60376	-5.74774	9.05	-12.85	-3.99257	-1.99629
1477010446339659	7.78778	-5.95849	-2.82857	2.10589	0.127951	lidar	0.156381	7.7342	-5.95374	8.75	-13	-1.8213	-0.910651
1477010446389694	7.87525	-6.09491	-2.88324	2.12063	0.149187	radar	3.49708	7.82165	-6.06822	8.5	-13.1	-2.997	-0.999005
1477010446439730	7.95345	-6.22048	-2.88812	2.12745	0.14735	lidar	0.0272521	7.95703	-6.24328	8.2	-13.15	-2.72741	0
1477010446494754	8.03885	-6.34938	-2.87712	2.13979	0.153954	radar	0.197791	8.17338	-6.44684	7.9	-13.15	-2.72986	0
1477010446549779	8.12858	-6.48079	-2.878	2.15315	0.162747	lidar	0.0813081	8.15891	-6.45335	7.6	-13.2	-2.9979	-0.999304
1477010446604767	8.20725	-6.61164	-2.86525	2.15288	0.145026	radar	0.239061	8.08628	-6.51855	7.3	-13.25	-2.72846	0
1477010446659755	8.2879	-6.74099	-2.85988	2.15648	0.137835	lidar	0.0618979	8.25411	-6.74791	7	-13.2	-2.99784	0.999284
1477010446714702	8.37174	-6.87221	-2.85825	2.16005	0.130634	radar	0.0343644	8.25648	-6.78122	6.7	-13.1	-2.72787	0.909275
1477010446769649	8.45456	-6.99614	-2.84911	2.16825	0.133618	lidar	0.0807888	8.44494	-6.95805	6.4	-13.05	-2.72678	0
1477010446819646	8.52454	-7.11596	-2.84049	2.16215	0.110053	radar	0.18803	8.39359	-7.01743	6.1	-13	-2.72966	0.909888
1477010446869643	8.59566	-7.23175	-2.83393	2.16163	0.100057	lidar	0.11882	8.54925	-7.24433	5.8	-12.85	-2.99777	1.99851
1477010446919691	8.67144	-7.37311	-2.87935	2.14788	0.0701507	radar	2.518	8.64403	-7.39047	5.55	-12.7	-1.81798	0.908995
1477010446969739	8.75033	-7.49849	-2.88472	2.14715	0.0619469	lidar	0.103825	8.73559	-7.5421	5.3	-12.55	-2.72627	1.81753
1477010447024687	8.80782	-7.63595	-2.85116	2.11514	-0.00515605	radar	2.17095	8.87176	-7.71912	5.05	-12.35	-1.8199	1.81989
1477010447079636	8.88099	-7.76568	-2.84246	2.11118	-0.0107632	lidar	0.0756671	8.84538	-7.75497	4.85	-12.15	-1.99928	1.99929
1477010447129681	8.93993	-7.90193	-2.85316	2.0866	-0.0523694	radar	0.383817	8.88333	-7.88636	4.7	-11.9	-0.908236	2.72471
1477010447179726	9.00261	-8.02495	-2.84797	2.07797	-0.0624351	lidar	0.103318	8.95966	-8.0381	4.6	-11.65	-0.909847	1.81971
1477010447234713	9.04676	-8.16273	-2.80763	2.0383	-0.131823	radar	2.69601	8.8564	-8.01424	4.5	-11.35	-1.0008	4.0032
1477010447289701	9.10369	-8.29037	-2.79027	2.02807	-0.135533	lidar	0.233067	9.05896	-8.24314	4.45	-11.05	0	1.81614
1477010447339681	9.15859	-8.42676	-2.80637	2.0087	-0.155345	radar	0.333859	9.17781	-8.47056	4.45	-10.8	0	2.72555
1477010447389662	9.20693	-8.54993	-2.79703	1.99398	-0.166557	lidar	0.153114	9.15332	-8.54857	4.45	-10.5	0	2.729
1477010447444637	9.2461	-8.68982	-2.76724	1.95693	-0.220832	radar	1.582	9.22922	-8.6898	4.5	-10.2	0.908962	2.72687
1477010447499613	9.29007	-8.81986	-2.74917	1.94112	-0.225723	lidar	0.254525	9.24541	-8.76863	4.6	-9.9	0.909756	2.72927
1477010447549622	9.37434	-8.9734	-2.84683	1.96499	-0.14516	radar	12.3667	9.37748	-9.00609	4.7	-9.6	0.90859	2.72578
1477010447599631	9.43379	-9.11191	-2.85757	1.95769	-0.146067	lidar	0.10029	9.44703	-9.15328	4.85	-9.3	1.81967	2.72952
1477010447649652	9.4788	-9.23916	-2.83711	1.94164	-0.165156	radar	0.576064	9.50096	-9.25642	5	-9.05	0.999884	1.99977
1477010447699673	9.53064	-9.36931	-2.83515	1.93579	-0.160935	lidar	0.0207437	9.54157	-9.35195	5.15	-8.8	1.81805	2.72708
1477010447749669	9.566	-9.50215	-2.8217	1.90977	-0.194653	radar	0.428121	9.47534	-9.42627	5.35	-8.55	1.99956	1.99957
1477010447799666	9.60223	-9.63398	-2.81696	1.89103	-0.209243	lidar	0.165844	9.54779	-9.64959	5.5	-8.35	0.909045	1.81807
1477010447849716	9.6398	-9.78222	-2.84274	1.86925	-0.223964	radar	0.750049	9.69942	-9.88416	5.7	-8.1	2.72608	2.72608
1477010447899766	9.67577	-9.91858	-2.84184	1.85276	-0.232588	lidar	0.0569185	9.64606	-9.9341	5.95	-7.85	1.81801	1.81801
1477010447954720	9.70082	-10.0639	-2.81663	1.81926	-0.273786	radar	1.0559	9.60087	-9.96395	6.15	-7.65	1.81798	1.81798
1477010448009675	9.73434	-10.2038	-2.80312	1.80705	-0.267974	lidar	0.211554	9.73801	-10.1396	6.35	-7.45	1.82027	1.82027
1477010448059664	9.77383	-10.3349	-2.79719	1.80333	-0.253092	radar	0.13355	9.92627	-10.4745	6.6	-7.25	2.99862	1.99908
1477010448109654	9.79678	-10.4688	-2.79283	1.78355	-0.264182	lidar	0.0925732	9.75524	-10.4732	6.8	-7.05	0.908005	1.816
1477010448164710	9.83172	-10.6227	-2.80564	1.774	-0.252051	radar	0.280446	9.71825	-10.5087	7	-6.85	2.72856	1.81904
1477010448219767	9.85881	-10.7703	-2.80061	1.75906	-0.253286	lidar	0.0208789	9.85048	-10.7526	7.25	-6.65	1.8202	1.8202
1477010448274697	9.87087	-10.9176	-2.78155	1.72511	-0.292656	radar	0.707749	9.88465	-10.9383	7.5	-6.5	2.99964	0.999884
1477010448329628	9.88161	-11.0617	-2.77137	1.70089	-0.304553	lidar	0.140257	9.83614	-11.041	7.75	-6.4	1.81709	0.908549
1477010448379634	9.89015	-11.2033	-2.77684	1.6753	-0.320863	radar	0.0728756	9.83952	-11.1692	8	-6.25	2.72931	1.81954
1477010448429641	9.89383	-11.3394	-2.7739	1.65026	-0.334684	lidar	0.127581	9.84568	-11.3496	8.25	-6.05	1.99977	1.99976
1477010448479667	9.8812	-11.4916	-2.79394	1.60558	-0.377878	radar	0.645229	9.87961	-11.5637	8.5	-5.9	2.72796	0.909326
1477010448529693	9.87563	-11.6282	-2.7902	1.57855	-0.390165	lidar	0.102021	9.83206	-11.6307	8.75	-5.75	1.81776	1.81775
1477010448579678	9.8184	-11.7606	-2.75289	1.48085	-0.539575	radar	5.74431	9.85311	-11.8523	8.95	-5.55	1.99657	1.99656
1477010448629664	9.79208	-11.8866	-2.73952	1.44537	-0.551465	lidar	0.204143	9.74928	-11.8442	9.2	-5.4	2.72728	0.909094
1477010448679644	9.76285	-12.0246	-2.74403	1.40523	-0.57211	radar	0.0930744	9.69694	-11.9706	9.45	-5.25	1.81816	1.81815
1477010448729625	9.72365	-12.153	-2.7384	1.36324	-0.591845	lidar	0.265887	9.65354	-12.1497	9.65	-5.05	1.82036	1.82036
1477010448779630	9.6606	-12.2813	-2.72715	1.28597	-0.681867	radar	1.66483	9.72311	-12.3964	9.85	-4.85	1.81578	1.81577
1477010448829636	9.60464	-12.3976	-2.71286	1.23893	-0.699972	lidar	0.318396	9.54859	-12.3478	10.05	-4.6	1.82039	2.7306
1477010448879685	9.50968	-12.5103	-2.69414	1.13073	-0.839118	radar	3.90047	9.39039	-12.3902	10.25	-4.3	1.81769	2.72652
1477010448929734	9.43054	-12.6129	-2.67774	1.07126	-0.8633	lidar	0.500532	9.36086	-12.5501	10.45	-4.05	1.81792	1.81792
1477010448984693	9.35582	-12.7366	-2.67244	1.01966	-0.87277	radar	0.045601	9.34456	-12.7106	10.65	-3.85	1.81903	1.81904
1477010449039652	9.26069	-12.84	-2.65439	0.956277	-0.893573	lidar	0.439169	9.22134	-12.7613	10.8	-3.6	0.909773	2.72931
1477010449089745	9.11959	-12.9152	-2.64386	0.806159	-1.09354	radar	7.2813	9.15326	-13.0031	10.95	-3.3	1.99953	2.99928
1477010449139839	8.99438	-12.9852	-2.63876	0.719015	-1.13682	lidar	1.3327	8.84161	-12.9519	11.1	-3	0.907725	2.72317
1477010449194745	8.84983	-13.0712	-2.6636	0.612056	-1.21341	radar	1.22953	8.71632	-12.9613	11.2	-2.7	0.908929	2.72678
1477010449249651	8.71074	-13.1263	-2.64902	0.523287	-1.24244	lidar	0.53325	8.66358	-13.0431	11.2	-2.4	-0.909276	2.72782
1477010449299701	8.57274	-13.1762	-2.66214	0.423086	-1.31213	radar	0.863768	8.54518	-13.1702	11.25	-2.1	1.81915	2.72871
1477010449349751	8.43331	-13.2059	-2.65845	0.335925	-1.33902	lidar	0.469303	8.35763	-13.1557	11.35	-1.8	0	2.73035
1477010449404748	8.27204	-13.224	-2.67113	0.21009	-1.43617	radar	1.67496	8.22926	-13.1698	11.3	-1.5	-0.999165	2.99748
1477010449459745	8.11074	-13.2214	-2.66846	0.104727	-1.4683	lidar	0.610461	8.03583	-13.1513	11.2	-1.25	-0.909822	1.81964
1477010449514693	7.95901	-13.233	-2.68078	0.0227439	-1.46922	radar	0.141865	7.82915	-13.0525	11.05	-0.95	-1.99817	3.99632
1477010449569641	7.80364	-13.2123	-2.68093	-0.074609	-1.48893	lidar	0.218881	7.76538	-13.1647	10.9	-0.649999	-0.908549	1.8171
1477010449619676	7.68062	-13.2588	-2.67062	-0.0577278	-1.32288	radar	5.0667	7.66145	-13.3079	10.75	-0.45	-1.8174	1.81738
1477010449669711	7.53922	-13.2427	-2.68318	-0.127236	-1.32352	lidar	0.409154	7.44786	-13.2517	10.5	-0.25	-2.72796	1.81864
1477010449724687	7.37839	-13.2562	-2.71636	-0.156317	-1.2492	radar	1.52722	7.21108	-13.0985	10.25	-0.0999996	-1.81964	0.909826
1477010449779664	7.22636	-13.2274	-2.72603	-0.224277	-1.24555	lidar	0.217844	7.16011	-13.2382	10	9.49949e-007	-2.73049	0.910169
1477010449829700	7.07382	-13.1959	-2.77481	-0.290757	-1.2585	radar	1.53945	6.88472	-12.9588	9.7	0.0500011	-2.72439	0
1477010449879736	6.93438	-13.1482	-2.78749	-0.354329	-1.2552	lidar	0.35615	6.84891	-13.1493	9.4	0.100001	-2.72773	0.90923
1477010449934724	6.77651	-13.1224	-2.80722	-0.383501	-1.19137	radar	0.882883	6.77424	-13.2337	9.1	0.2	-2.72652	0.908843
1477010449989712	6.62912	-13.06	-2.81729	-0.445742	-1.1836	lidar	0.251776	6.55759	-13.0679	8.85	0.25	-1.81847	0
1477010450044722	6.46919	-13.0654	-2.79839	-0.407904	-1.00829	radar	5.20804	6.40137	-13.0799	8.55	0.25	-3.6326	0
1477010450099732	6.32502	-13.0118	-2.80273	-0.45064	-0.989506	lidar	0.290229	6.26174	-13.0534	8.2	0.25	-2.72841	0
1477010450154684	6.16199	-12.9894	-2.81112	-0.439165	-0.880548	radar	1.78634	6.10143	-13.0076	7.9	0.2	-2.72708	-0.909025
1477010450209637	6.01713	-12.9257	-2.81903	-0.47846	-0.86522	lidar	0.305576	5.94198	-12.9494	7.6	0.100001	-2.73169	-0.910554
1477010450259674	5.86631	-12.8509	-2.88942	-0.528987	-0.891052	radar	4.028	5.79854	-12.8478	7.3	0.0500011	-2.99789	0
1477010450309711	5.73415	-12.7647	-2.9063	-0.575141	-0.887782	lidar	0.390504	5.65107	-12.7365	7.05	-0.0499995	-1.81811	-1.81813
1477010450364717	5.59111	-12.7146	-2.87491	-0.56854	-0.787474	radar	2.51546	5.50547	-12.5721	6.85	-0.25	-1.81646	-1.81646
1477010450419723	5.45853	-12.6322	-2.87424	-0.606402	-0.779534	lidar	0.0417053	5.43839	-12.652	6.65	-0.45	-1.81901	-1.819
1477010450474743	5.32077	-12.5356	-2.90095	-0.65064	-0.786041	radar	0.614537	5.27506	-12.4782	6.5	-0.749999	-0.909789	-3.63914
1477010450529764	5.19032	-12.4426	-2.90435	-0.684177	-0.770126	lidar	0.210642	5.1307	-12.4684	6.4	-1.1	-1.0002	-3.00061
1477010450584712	5.05662	-12.3579	-2.89981	-0.698695	-0.722127	radar	0.348305	5.04446	-12.3808	6.3	-1.35	-1.00035	-2.00072
1477010450639660	4.93634	-12.2524	-2.90123	-0.738276	-0.721557	lidar	0.00248271	4.92985	-12.2499	6.25	-1.6	0	-2.99288
1477010450689678	4.8266	-12.1528	-2.90905	-0.771613	-0.717371	radar	0.0881545	4.75061	-11.9803	6.3	-1.9	0.909739	-2.72921
1477010450739696	4.72819	-12.0539	-2.90241	-0.808188	-0.720374	lidar	0.0571394	4.75915	-12.0666	6.35	-2.2	0	-2.72782
1477010450794748	4.64851	-11.9116	-2.89781	-0.892737	-0.796625	radar	0.8261	4.69113	-11.9084	6.35	-2.55	0	-3.63689
1477010450849800	4.56033	-11.7782	-2.89537	-0.950096	-0.819339	lidar	0.404498	4.64378	-11.7442	6.4	-2.9	0.908854	-2.72658
1477010450904754	4.52576	-11.63	-2.83577	-1.05415	-0.916498	radar	4.67036	4.59746	-11.6205	6.5	-3.2	0.908863	-2.72658
1477010450959709	4.46373	-11.5102	-2.81229	-1.10633	-0.925873	lidar	0.580091	4.54975	-11.5706	6.6	-3.5	0.908714	-2.72613
1477010451009669	4.42265	-11.3349	-2.89308	-1.20641	-1.01343	radar	9.47015	4.47442	-11.3673	6.7	-3.8	0.909565	-2.72871
1477010451059629	4.3806	-11.1907	-2.89742	-1.26799	-1.03104	lidar	0.265716	4.44059	-11.1496	6.8	-4.1	0.908566	-2.72568
1477010451114691	4.3896	-11.0312	-2.84545	-1.38728	-1.14497	radar	5.30296	4.43713	-11.024	6.95	-4.4	1.81821	-2.72732
1477010451169754	4.37621	-10.8884	-2.82942	-1.45706	-1.16055	lidar	0.383712	4.45136	-10.93	7.1	-4.7	0.91085	-2.73253
1477010451224789	4.38951	-10.7213	-2.83641	-1.55655	-1.22063	radar	0.503397	4.44745	-10.786	7.2	-4.95	1.00033	-2.00068
1477010451279824	4.40194	-10.5818	-2.81676	-1.62926	-1.23429	lidar	0.389742	4.45788	-10.6457	7.35	-5.2	1.9976	-2.9964
1477010451334789	4.40906	-10.4304	-2.81587	-1.68708	-1.2164	radar	0.0759787	4.46329	-10.5756	7.5	-5.45	0.908252	-1.8165
1477010451389755	4.43534	-10.2886	-2.80287	-1.75498	-1.22014	lidar	0.134978	4.44057	-10.3382	7.65	-5.7	1.81785	-2.72677
1477010451444763	4.47042	-10.1367	-2.80751	-1.82384	-1.2215	radar	0.0418458	4.51895	-10.2367	7.8	-5.95	0.909078	-1.81815
1477010451499772	4.5204	-10.0003	-2.79522	-1.89687	-1.23276	lidar	0.151756	4.54925	-10.0439	7.95	-6.2	1.8197	-2.72955
1477010451554732	4.56896	-9.84897	-2.81139	-1.95348	-1.20522	radar	0.477335	4.63224	-9.9707	8.15	-6.5	1.8187	-2.72807
1477010451609692	4.63424	-9.71572	-2.80275	-2.02271	-1.21058	lidar	0.0633153	4.63755	-9.74952	8.3	-6.75	0.908979	-1.81795
1477010451664722	4.67645	-9.56192	-2.82124	-2.04101	-1.11005	radar	2.08162	4.60757	-9.4335	8.4	-7	0.909094	-2.72732
1477010451719753	4.75251	-9.43211	-2.81429	-2.10414	-1.11329	lidar	0.0459812	4.74589	-9.4609	8.55	-7.3	1.81751	-2.72628
1477010451774708	4.83066	-9.29263	-2.82858	-2.15387	-1.08635	radar	0.325926	4.89179	-9.39473	8.7	-7.55	0.908615	-1.81723
1477010451829663	4.92085	-9.16285	-2.83394	-2.21453	-1.0882	lidar	0.0644749	4.94849	-9.13867	8.85	-7.8	1.8215	-2.73224
1477010451879669	5	-9.04552	-2.83691	-2.25393	-1.05782	radar	0.164716	4.95209	-8.96272	9	-8.1	0.999025	-2.99707
1477010451929676	5.0877	-8.93633	-2.83415	-2.30201	-1.05032	lidar	0.112102	5.04121	-8.94979	9.1	-8.35	0.908285	-1.81657
1477010451984680	5.16917	-8.80559	-2.8341	-2.31449	-0.959219	radar	1.37704	5.20806	-8.88942	9.2	-8.6	0.91012	-2.73036
1477010452039685	5.27136	-8.68189	-2.84305	-2.35881	-0.947941	lidar	0.120871	5.26887	-8.63564	9.3	-8.9	0.909524	-2.72856
1477010452089696	5.37284	-8.57527	-2.85552	-2.39775	-0.929969	radar	0.139732	5.3785	-8.56768	9.4	-9.2	0.999066	-2.99725
1477010452139708	5.47164	-8.46806	-2.86181	-2.43329	-0.915547	lidar	0.129311	5.44864	-8.42738	9.5	-9.5	0.909706	-2.7291
1477010452194711	5.55798	-8.36423	-2.81697	-2.43728	-0.825074	radar	2.03819	5.56465	-8.44845	9.6	-9.8	1.00048	-3.00143
1477010452249714	5.6604	-8.2491	-2.81321	-2.46265	-0.798463	lidar	0.759345	5.53862	-8.24357	9.7	-10.05	0.998785	-1.99755
1477010452304738	5.75123	-8.1352	-2.79137	-2.45453	-0.697211	radar	1.83135	5.64921	-8.02513	9.75	-10.3	0	-2.72851
1477010452359763	5.86068	-8.02166	-2.7987	-2.47745	-0.678206	lidar	0.255044	5.85094	-7.95601	9.8	-10.6	0.909012	-2.72704
1477010452414768	5.97059	-7.90491	-2.81121	-2.47966	-0.611333	radar	0.805837	5.93492	-7.84119	9.85	-10.9	0	-3.00318
1477010452469773	6.08177	-7.79374	-2.81541	-2.49705	-0.591579	lidar	0.231047	6.05986	-7.73559	9.85	-11.2	0	-3.00013
1477010452524779	6.18585	-7.68313	-2.8065	-2.48901	-0.513428	radar	0.982297	6.13741	-7.63243	9.85	-11.5	0	-2.99592
1477010452579785	6.2977	-7.57662	-2.80586	-2.50309	-0.496354	lidar	0.167507	6.25659	-7.54336	9.8	-11.75	-0.908731	-1.81746
1477010452634722	6.40703	-7.47331	-2.79702	-2.50132	-0.440246	radar	0.521411	6.39143	-7.46358	9.7	-12	-0.909591	-2.72875
1477010452689660	6.51861	-7.37124	-2.79153	-2.5127	-0.425012	lidar	0.239559	6.452	-7.36418	9.6	-12.3	-0.908879	-2.72667
1477010452739683	6.64063	-7.29137	-2.80593	-2.54577	-0.450269	radar	0.298077	6.47916	-7.09783	9.45	-12.55	-1.82006	-1.82006
1477010452789706	6.74978	-7.20192	-2.80897	-2.55755	-0.437504	lidar	0.169228	6.7556	-7.14598	9.2	-12.75	-3.00047	-2.00033
1477010452844772	6.84216	-7.08132	-2.78763	-2.5064	-0.293766	radar	3.51945	6.68682	-6.93297	8.95	-12.9	-1.81543	-0.907707
1477010452899838	6.94728	-6.97283	-2.77954	-2.50338	-0.271503	lidar	0.431393	6.86356	-6.94732	8.7	-13.05	-2.73134	-1.82089
1477010452954812	7.07593	-6.89916	-2.76954	-2.54006	-0.310787	radar	0.268276	7.08741	-6.92602	8.4	-13.15	-2.99683	0
1477010453009787	7.18851	-6.79888	-2.76707	-2.5419	-0.292822	lidar	0.195984	7.15695	-6.75136	8.1	-13.2	-2.72707	-0.909028
1477010453064726	7.29067	-6.68446	-2.76075	-2.50289	-0.189125	radar	1.67812	7.29976	-6.68807	7.8	-13.25	-2.7295	0
1477010453119666	7.40021	-6.58314	-2.7555	-2.50092	-0.174833	lidar	0.1498	7.35505	-6.56058	7.5	-13.25	-2.99994	0
1477010453169672	7.54278	-6.53986	-2.76615	-2.58316	-0.313738	radar	3.08017	7.53544	-6.5372	7.2	-13.2	-2.72698	0.908995
1477010453219678	7.65933	-6.46685	-2.76584	-2.59789	-0.31262	lidar	0.000861583	7.65664	-6.46417	6.85	-13.15	-3.63709	0
1477010453274711	7.78171	-6.40056	-2.73717	-2.61866	-0.315056	radar	0.467997	7.67559	-6.34628	6.5	-13.1	-3.0006	1.00018
1477010453329744	7.90655	-6.32533	-2.7293	-2.63391	-0.31393	lidar	0.193392	7.85193	-6.35845	6.25	-13.05	-1.81729	0
